brand,model,segment,state,purchase_year,price,fuel_type,engine_cc,avg_daily_usage_km,insurance_status,resale_value
Bajaj,CT 100,Sports,Tamil Nadu,2024,127994.0,Petrol,195.0,35.2,Expired,79914.0
Royal Enfield,Bullet 350,Cruiser,Tamil Nadu,2023,246805.0,Petrol,349.0,5.2,Expired,193744.0
KTM,Duke 200,Sports,Tamil Nadu,2018,235693.0,Petrol,225.0,25.1,Active,39399.0
Honda,Unicorn,Commuter,Uttar Pradesh,2025,112860.0,Petrol,117.0,23.0,None,100002.0
Suzuki,Burgman Street,Commuter,Tamil Nadu,2025,113765.0,Petrol,120.0,42.5,Expired,104657.0
Yamaha,R15 V4,Sports,Bihar,2017,96232.0,Petrol,211.0,26.3,None,24255.0
Yamaha,Fascino 125,Sports,Uttar Pradesh,2019,109254.0,Petrol,158.0,24.6,None,35086.0
Hero,Xtreme 160R,Commuter,Delhi,2024,77063.0,Petrol,121.0,47.7,None,51930.0
TVS,Sport,Commuter,Haryana,2025,98309.0,Petrol,113.0,46.2,Active,85702.0
Royal Enfield,Hunter 350,Cruiser,Maharashtra,2020,260350.0,Petrol,350.0,12.2,Active,168917.0
Suzuki,Access 125,Commuter,Tamil Nadu,2022,109981.0,Petrol,,33.4,Expired,50246.0
TVS,Sport,Commuter,Rajasthan,2020,98435.0,Petrol,120.0,43.5,Expired,38138.0
Honda,Activa 6G,Commuter,Madhya Pradesh,2024,79546.0,Petrol,107.0,29.0,Expired,59163.0
TVS,Jupiter,Commuter,Uttar Pradesh,2024,85753.0,Petrol,111.0,40.4,Active,70334.0
Hero,Glamour,Commuter,Andhra Pradesh,2019,76132.0,Petrol,103.0,33.3,Active,31922.0
Honda,Unicorn,Commuter,West Bengal,2021,111011.0,Petrol,108.0,48.3,Expired,58446.0
Bajaj,Avenger 160,Sports,West Bengal,2020,125341.0,Petrol,219.0,16.6,Active,47504.0
TVS,Jupiter,Commuter,Madhya Pradesh,2023,66660.0,Petrol,118.0,33.6,Active,46344.0
Honda,Activa 6G,Commuter,Karnataka,2024,115595.0,Petrol,100.0,31.1,Active,101392.0
Suzuki,Gixxer,Commuter,Tamil Nadu,2016,87003.0,Petrol,106.0,34.3,Active,14999.0
Bajaj,CT 100,Sports,Maharashtra,2023,98341.0,Petrol,189.0,14.3,Active,64500.0
Honda,SP 125,Commuter,Telangana,2025,81589.0,Petrol,113.0,,Active,74289.0
KTM,Duke 200,Sports,Rajasthan,2025,260278.0,Petrol,176.0,24.1,Active,199836.0
Honda,Unicorn,Commuter,Uttar Pradesh,2025,84960.0,Petrol,108.0,33.0,Expired,74467.0
TVS,Ntorq 125,Commuter,Uttar Pradesh,2019,101627.0,Petrol,101.0,30.0,Active,37200.0
Hero,Passion Pro,Commuter,Madhya Pradesh,2018,94169.0,Petrol,111.0,23.3,Expired,34280.0
Hero,Glamour,Commuter,Gujarat,2020,61254.0,Petrol,103.0,27.0,Expired,28836.0
Honda,Unicorn,Commuter,Bihar,2025,91396.0,Petrol,104.0,26.7,Active,91053.0
KTM,RC 200,Sports,Uttar Pradesh,2017,238380.0,Petrol,225.0,30.2,Expired,26194.0
TVS,Raider 125,Commuter,Uttar Pradesh,2024,90044.0,Petrol,118.0,57.5,,65126.0
Bajaj,Platina 110,Sports,Rajasthan,2022,101952.0,Petrol,240.0,15.6,Expired,53477.0
Bajaj,Avenger 160,Sports,Uttar Pradesh,2022,120796.0,Petrol,163.0,30.4,Active,67684.0
Hero,Passion Pro,Commuter,Rajasthan,2016,64276.0,Petrol,124.0,28.9,Active,15549.0
Ola Electric,S1 Air,Electric,Karnataka,2016,94050.0,Electric,0.0,22.5,None,7524.0
TVS,Apache RTR 160,Commuter,Rajasthan,2021,82304.0,Petrol,118.0,27.8,Active,41490.0
Hero,Xtreme 160R,Commuter,Uttar Pradesh,2024,89806.0,Petrol,109.0,44.6,Active,70239.0
Honda,SP 125,Commuter,Tamil Nadu,2018,89203.0,Petrol,103.0,39.1,Active,38540.0
Bajaj,Avenger 160,Sports,Maharashtra,2024,125368.0,Petrol,239.0,30.1,Expired,84239.0
Hero,Passion Pro,Commuter,Bihar,2018,82162.0,Petrol,103.0,13.1,Active,31462.0
Hero,Splendor Plus,Commuter,Rajasthan,2020,75866.0,Petrol,115.0,56.7,Active,40306.0
Hero,Splendor Plus,Commuter,Haryana,2022,62886.0,Petrol,117.0,44.8,Active,33533.0
Yamaha,Fascino 125,Sports,Gujarat,2020,102869.0,Petrol,159.0,23.4,Expired,43589.0
Honda,SP 125,Commuter,Gujarat,2019,71063.0,Petrol,122.0,32.0,Active,34661.0
Bajaj,CT 100,Sports,Tamil Nadu,2019,90652.0,Petrol,216.0,10.3,Active,25757.0
TVS,Apache RTR 160,Commuter,Delhi,2021,66397.0,Petrol,107.0,28.3,,30184.0
Bajaj,Pulsar NS200,Sports,Karnataka,2022,102448.0,Petrol,207.0,25.4,None,48235.0
Bajaj,Avenger 160,Sports,Karnataka,2024,91607.0,Petrol,242.0,24.8,None,50587.0
Yamaha,FZ-S FI,Sports,Delhi,2020,176441.0,Petrol,212.0,12.2,Expired,81634.0
TVS,Jupiter,Commuter,Punjab,2021,86402.0,Petrol,125.0,16.5,None,34659.0
Hero,HF Deluxe,Commuter,Maharashtra,2024,66346.0,Petrol,112.0,60.4,Expired,
Hero,Glamour,Commuter,Maharashtra,2024,59094.0,Petrol,100.0,10.6,Active,44736.0
Hero,Passion Pro,Commuter,Rajasthan,2021,77694.0,Petrol,118.0,39.6,Active,40941.0
TVS,Raider 125,Commuter,Uttar Pradesh,2019,80642.0,Petrol,119.0,28.3,Active,29147.0
Bajaj,Platina 110,Sports,Gujarat,2025,80775.0,Petrol,248.0,26.4,Active,63780.0
Hero,HF Deluxe,Commuter,Gujarat,2016,67207.0,Petrol,118.0,,Active,20019.0
Yamaha,FZ-S FI,Sports,Maharashtra,2021,163109.0,Petrol,221.0,21.1,Expired,80504.0
Royal Enfield,Bullet 350,Cruiser,Andhra Pradesh,2023,255664.0,Petrol,350.0,9.9,Active,224822.0
Hero,Splendor Plus,Commuter,West Bengal,2018,70183.0,Petrol,117.0,42.4,Active,27343.0
Honda,Unicorn,Commuter,Tamil Nadu,2019,84348.0,Petrol,118.0,32.0,Active,44576.0
Ola Electric,S1 Pro,Electric,Tamil Nadu,2023,136781.0,Electric,0.0,29.3,Active,51214.0
Hero,Glamour,Commuter,Telangana,2020,73882.0,Petrol,117.0,15.6,Active,32421.0
Honda,Activa 6G,Commuter,Tamil Nadu,2016,94414.0,Petrol,121.0,19.0,Active,33243.0
Honda,Activa 6G,Commuter,Rajasthan,2020,108901.0,Petrol,114.0,40.1,Expired,60206.0
Honda,Hornet 2.0,Commuter,Rajasthan,2022,94673.0,Petrol,121.0,33.4,Expired,63594.0
Suzuki,Gixxer,Commuter,Maharashtra,2018,83121.0,Petrol,105.0,35.3,Expired,19015.0
Ather,450X,Electric,Rajasthan,2024,122706.0,Electric,0.0,36.9,Active,68110.0
Hero,Splendor Plus,Commuter,Haryana,2019,56947.0,Petrol,113.0,50.0,Expired,21266.0
Hero,Glamour,Commuter,Tamil Nadu,2019,79075.0,Petrol,109.0,38.6,Active,31377.0
Suzuki,Burgman Street,Commuter,Uttar Pradesh,2021,94906.0,Petrol,103.0,19.2,Expired,36768.0
Hero,Splendor Plus,Commuter,Haryana,2017,91744.0,Petrol,125.0,29.4,Active,27350.0
Honda,Shine,Commuter,Rajasthan,2020,91333.0,Petrol,122.0,21.5,Expired,47618.0
Bajaj,Avenger 160,Sports,Maharashtra,2023,134650.0,Petrol,209.0,22.7,Expired,79298.0
Honda,SP 125,Commuter,Bihar,2023,75491.0,Petrol,119.0,44.2,Active,56871.0
Royal Enfield,Classic 350,Cruiser,Tamil Nadu,2022,370321.0,Petrol,349.0,13.1,Active,301934.0
TVS,Ntorq 125,Commuter,Rajasthan,2025,103403.0,Petrol,119.0,37.6,Active,92920.0
Ola Electric,S1 Pro,Electric,Madhya Pradesh,2020,102477.0,Electric,0.0,,None,12868.0
Honda,Activa 6G,Commuter,Gujarat,2022,115093.0,Petrol,109.0,37.9,Active,68837.0
Hero,HF Deluxe,Commuter,Punjab,2023,65475.0,Petrol,120.0,62.9,Active,47219.0
Hero,Passion Pro,Commuter,Uttar Pradesh,2018,83578.0,Petrol,106.0,42.5,Expired,34895.0
Yamaha,MT-15,Sports,Andhra Pradesh,2017,106688.0,Petrol,189.0,43.4,Active,30219.0
Ola Electric,S1 Air,Electric,Maharashtra,2021,122137.0,Electric,0.0,36.3,Active,26176.0
Hero,Passion Pro,Commuter,Tamil Nadu,2025,82065.0,Petrol,125.0,52.7,None,62674.0
Bajaj,Platina 110,Sports,Andhra Pradesh,2024,112754.0,Petrol,193.0,11.6,None,72194.0
Bajaj,Pulsar NS200,Sports,Karnataka,2022,127166.0,Petrol,156.0,33.0,Active,70290.0
Hero,Passion Pro,Commuter,Madhya Pradesh,2024,74523.0,Petrol,125.0,45.4,Expired,58631.0
Hero,Splendor Plus,Commuter,Maharashtra,2024,78582.0,Petrol,104.0,28.6,Active,58556.0
Bajaj,Pulsar 150,Sports,Gujarat,2022,106895.0,Petrol,234.0,32.0,Active,66800.0
TVS,Ntorq 125,Commuter,Maharashtra,2023,65972.0,Petrol,116.0,43.5,Active,41029.0
Ola Electric,S1 Pro,Electric,Tamil Nadu,2020,98116.0,Electric,0.0,34.7,Active,13282.0
Bajaj,Pulsar NS200,Sports,West Bengal,2016,124637.0,Petrol,243.0,36.5,Active,25658.0
Royal Enfield,Hunter 350,Cruiser,Kerala,2021,319648.0,Petrol,349.0,22.6,Expired,238184.0
Hero,Passion Pro,Commuter,Maharashtra,2020,80673.0,Petrol,110.0,53.0,Active,37440.0
Suzuki,Burgman Street,Commuter,Telangana,2023,92336.0,Petrol,103.0,26.4,Active,46306.0
Hero,Splendor Plus,Commuter,Karnataka,2024,75769.0,Petrol,106.0,31.4,Expired,55940.0
Honda,SP 125,Commuter,Bihar,2020,116064.0,Petrol,120.0,50.3,Active,65109.0
Bajaj,Pulsar 150,Sports,Maharashtra,2018,146157.0,Petrol,156.0,10.4,Active,44303.0
Bajaj,CT 100,Sports,Andhra Pradesh,2019,83378.0,Petrol,184.0,21.7,Active,27166.0
Suzuki,Gixxer,Commuter,Andhra Pradesh,2016,123508.0,Petrol,108.0,42.3,Active,19996.0
TVS,Sport,Commuter,Telangana,2020,109022.0,Petrol,110.0,,Expired,45965.0
Hero,HF Deluxe,Commuter,Karnataka,2023,81124.0,Petrol,108.0,28.5,Expired,51263.0
Hero,Splendor Plus,Commuter,Telangana,2020,81685.0,Petrol,114.0,25.8,,34591.0
Honda,Shine,Commuter,Telangana,2019,87103.0,Petrol,108.0,,None,37498.0
Hero,Xtreme 160R,Commuter,Karnataka,2022,74812.0,Petrol,104.0,36.4,Active,43648.0
TVS,Jupiter,Commuter,Bihar,2020,80162.0,Petrol,113.0,47.6,,36195.0
Hero,HF Deluxe,Commuter,Madhya Pradesh,2017,84656.0,PETROL,105.0,24.6,Active,28435.0
Hero,Splendor Plus,Commuter,Gujarat,2017,55851.0,Petrol,115.0,24.0,Expired,15750.0
Honda,Unicorn,Commuter,Rajasthan,2017,78530.0,Petrol,103.0,31.0,Active,32912.0
Hero,Splendor Plus,Commuter,West Bengal,2017,93549.0,Petrol,112.0,36.6,Active,31474.0
TVS,Apache RTR 160,Commuter,Uttar Pradesh,2025,97598.0,Petrol,111.0,25.8,Active,84026.0
Suzuki,Avenis,Commuter,Madhya Pradesh,2022,125698.0,Petrol,115.0,28.5,Active,61967.0
Honda,SP 125,Commuter,Delhi,2024,92880.0,Petrol,120.0,38.1,Active,72062.0
TVS,Jupiter,Commuter,Uttar Pradesh,2021,67938.0,Petrol,104.0,64.6,Active,35236.0
TVS,Apache RTR 160,Commuter,Karnataka,2022,92297.0,Petrol,104.0,24.0,Active,52268.0
Hero,Passion Pro,Commuter,West Bengal,2016,84757.0,Petrol,103.0,24.9,Active,28554.0
Ola Electric,S1 Pro,Electric,Andhra Pradesh,2022,105996.0,Electric,0.0,48.7,None,25268.0
Bajaj,CT 100,Sports,Haryana,2017,80894.0,Petrol,195.0,40.0,Active,18170.0
Hero,HF Deluxe,Commuter,Rajasthan,2017,71659.0,Petrol,,37.3,Active,23239.0
Honda,Shine,Commuter,Bihar,2019,67812.0,Petrol,103.0,44.8,Active,34797.0
Royal Enfield,Meteor 350,Cruiser,Uttar Pradesh,2022,275861.0,Petrol,,,Expired,200103.0
Yamaha,MT-15,Sports,Tamil Nadu,2023,159170.0,Petrol,204.0,37.3,Active,99830.0
Ola Electric,S1 Air,Electric,Rajasthan,2023,93478.0,Electric,0.0,29.0,Expired,34702.0
Royal Enfield,Bullet 350,Cruiser,Bihar,2025,214216.0,Petrol,349.0,29.7,Active,211524.0
Honda,Unicorn,Commuter,Rajasthan,2021,95314.0,Petrol,100.0,31.3,,51131.0
TVS,Apache RTR 160,Commuter,Andhra Pradesh,2021,89096.0,Petrol,125.0,34.4,Active,45807.0
Bajaj,Pulsar NS200,Sports,Gujarat,2017,79245.0,Petrol,189.0,31.2,Expired,17322.0
Hero,Xtreme 160R,Commuter,West Bengal,2017,92026.0,Petrol,115.0,20.4,Active,29710.0
Honda,SP 125,Commuter,Kerala,2017,98100.0,Petrol,105.0,54.5,Expired,36386.0
TVS,Apache RTR 160,Commuter,Maharashtra,2024,90280.0,Petrol,107.0,26.6,Active,67688.0
Ather,450X,Electric,Maharashtra,2025,117249.0,Electric,0.0,41.9,Active,97250.0
Honda,Activa 6G,Commuter,Madhya Pradesh,2017,70100.0,Petrol,112.0,16.1,Expired,27790.0
KTM,Duke 390,Sports,Tamil Nadu,2017,274063.0,Petrol,194.0,25.7,None,36161.0
Honda,Shine,Commuter,Tamil Nadu,2017,103728.0,Petrol,113.0,22.9,Active,40750.0
Hero,HF Deluxe,Commuter,Bihar,2021,94706.0,Petrol,104.0,45.9,None,42269.0
Hero,Passion Pro,Commuter,Gujarat,2018,67067.0,Petrol,104.0,35.3,Active,24045.0
Ather,450X,Electric,West Bengal,2021,148907.0,Electric,0.0,23.2,Expired,34203.0
Suzuki,Burgman Street,Commuter,Gujarat,2022,126795.0,Petrol,122.0,33.6,Active,74920.0
Suzuki,Avenis,Commuter,Tamil Nadu,2018,100332.0,Petrol,113.0,20.6,Active,27257.0
Bajaj,Pulsar NS200,Sports,Tamil Nadu,2021,118750.0,Petrol,222.0,14.4,Active,50291.0
Hero,Xtreme 160R,Commuter,Rajasthan,2024,83113.0,Petrol,109.0,38.6,,67626.0
Royal Enfield,Hunter 350,Cruiser,Uttar Pradesh,2023,261382.0,Petrol,349.0,42.7,Active,227117.0
Royal Enfield,Bullet 350,Cruiser,Karnataka,2024,248227.0,Petrol,350.0,16.9,Active,203655.0
Ather,450S,Electric,Karnataka,2019,158902.0,Electric,0.0,2.0,None,18019.0
Hero,Splendor Plus,Commuter,Uttar Pradesh,2021,57039.0,Petrol,122.0,16.2,Active,32932.0
Suzuki,Avenis,Commuter,Uttar Pradesh,2024,125534.0,Petrol,106.0,38.2,Active,99915.0
Ola Electric,S1 X,Electric,Andhra Pradesh,2022,121872.0,Electric,0.0,10.1,Active,33814.0
Yamaha,Fascino 125,Sports,Andhra Pradesh,2024,187766.0,Petrol,231.0,36.4,None,121747.0
Hero,Xtreme 160R,Commuter,Uttar Pradesh,2022,88721.0,Petrol,120.0,28.5,Active,59089.0
Hero,Xtreme 160R,Commuter,Odisha,2024,61365.0,Petrol,123.0,52.9,Active,46221.0
Hero,Glamour,Commuter,Rajasthan,2024,94324.0,Petrol,100.0,34.4,Expired,81389.0
Honda,Shine,Commuter,Uttar Pradesh,2022,75983.0,Petrol,101.0,28.1,Active,56393.0
Ather,450S,Electric,Bihar,2019,156150.0,Electric,0.0,23.3,Active,19674.0
Bajaj,Pulsar NS200,Sports,Bihar,2022,103953.0,Petrol,152.0,13.0,Active,
TVS,Apache RTR 160,Commuter,Andhra Pradesh,2025,90386.0,Petrol,124.0,,Active,75168.0
Honda,Hornet 2.0,Commuter,Maharashtra,2021,82680.0,Petrol,122.0,25.1,Active,49799.0
Ather,450X,Electric,Bihar,2018,111417.0,Electric,0.0,38.6,Active,10350.0
Bajaj,CT 100,Sports, Tamil Nadu ,2021,103871.0,Petrol,196.0,20.6,Active,46756.0
Hero,Xtreme 160R,Commuter,Madhya Pradesh,2018,80494.0,PETROL,121.0,,Active,27557.0
Yamaha,R15 V4,Sports,Kerala,2025,118728.0,Petrol,156.0,18.5,Expired,103473.0
Hero,Glamour,Commuter,Madhya Pradesh,2016,71039.0,Petrol,124.0,39.5,Active,19051.0
Bajaj,CT 100,Sports,Tamil Nadu,2017,114404.0,Petrol,204.0,27.9,Active,28724.0
Royal Enfield,Bullet 350,Cruiser,Kerala,2019,231015.0,Petrol,349.0,41.7,Active,128601.0
Yamaha,Fascino 125,Sports,Maharashtra,2018,166710.0,Petrol,188.0,40.1,Active,53979.0
Yamaha,R15 V4,Sports,Haryana,2016,171237.0,Petrol,190.0,13.1,Active,45713.0
Honda,Shine,Commuter,Gujarat,2020,74371.0,Petrol,100.0,17.4,Active,41431.0
Hero,HF Deluxe,Commuter,Andhra Pradesh,2023,87223.0,Petrol,103.0,35.0,Active,64144.0
TVS,Raider 125,Commuter,Maharashtra,2025,61736.0,Petrol,123.0,14.8,Active,53527.0
TVS,Raider 125,Commuter,Punjab,2018,72074.0,Petrol,111.0,35.3,Expired,22091.0
Hero,HF Deluxe,Commuter,Uttar Pradesh,2017,85002.0,Petrol,112.0,43.6,Active,27508.0
Hero,Passion Pro,Commuter,Haryana,2018,70882.0,Petrol,121.0,52.9,Active,23634.0
Honda,Unicorn,Commuter,Maharashtra,2021,103980.0,Petrol,122.0,27.9,Expired,61855.0
Hero,Glamour,Commuter,Telangana,2023,83403.0,Petrol,104.0,40.0,Active,61132.0
Honda,Hornet 2.0,Commuter,West Bengal,2021,85074.0,Petrol,121.0,43.4,Active,45668.0
Hero,Splendor Plus,Commuter,Andhra Pradesh,2020,76866.0,Petrol,108.0,8.0,Active,36655.0
Bajaj,Avenger 160,Sports,Bihar,2020,110829.0,Petrol,246.0,37.3,Active,46161.0
Bajaj,CT 100,Sports,Maharashtra,2016,145188.0,Petrol,235.0,30.2,Active,28240.0
Hero,HF Deluxe,Commuter,Maharashtra,2016,72912.0,Petrol,124.0,17.3,Active,19969.0
Hero,Xtreme 160R,Commuter,Tamil Nadu,2016,77461.0,Petrol,101.0,34.1,Active,22571.0
Royal Enfield,Meteor 350,Cruiser,Rajasthan,2018,362128.0,Petrol,350.0,4.6,Active,198552.0
Royal Enfield,Meteor 350,Cruiser,Madhya Pradesh,2025,326535.0,Petrol,349.0,11.8,Active,310600.0
Ola Electric,S1 Air,Electric,Kerala,2025,135650.0,Electric,0.0,2.0,Active,111762.0
Bajaj,Platina 110,Sports,Maharashtra,2021,120725.0,Petrol,192.0,24.8,Expired,54918.0
Bajaj,Platina 110,Sports,Telangana,2020,116625.0,Petrol,205.0,22.6,Active,40515.0
Bajaj,CT 100,Sports,Uttar Pradesh,2023,117879.0,Petrol,153.0,34.3,Expired,70350.0
Hero,HF Deluxe,Commuter,Tamil Nadu,2023,63827.0,Petrol,122.0,12.5,Expired,44264.0
TVS,Sport,Commuter,Punjab,2018,63548.0,Petrol,103.0,37.2,,21317.0
Yamaha,R15 V4,Sports,West Bengal,2019,139324.0,Petrol,179.0,17.6,Active,50414.0
Hero,Glamour,Commuter,West Bengal,2018,80973.0,Petrol,112.0,52.9,Expired,29131.0
KTM,Duke 390,Sports,Tamil Nadu,2019,308059.0,Petrol,168.0,48.3,Active,64890.0
Hero,Splendor Plus,Commuter,Delhi,2017,69054.0,Petrol,104.0,21.1,Active,21223.0
TVS,Jupiter,Commuter,Tamil Nadu,2022,64090.0,Petrol,107.0,48.7,Active,35311.0
Hero,Xtreme 160R,Commuter,Madhya Pradesh,2020,84057.0,Petrol,114.0,58.7,Active,38536.0
Hero,HF Deluxe,Commuter,Uttar Pradesh,2024,75171.0,Petrol,102.0,40.8,Active,54785.0
Honda,Hornet 2.0,Commuter,Uttar Pradesh,2022,105202.0,Petrol,124.0,29.1,Active,75038.0
Hero,Passion Pro,Commuter,Haryana,2016,83480.0,Petrol,118.0,37.1,Active,26018.0
Bajaj,Avenger 160,Sports,Uttar Pradesh,2021,101480.0,Petrol,217.0,46.1,Active,44336.0
Honda,Unicorn,Commuter,Bihar,2022,77922.0,Petrol,113.0,17.4,Expired,47078.0
Honda,Hornet 2.0,Commuter,Uttar Pradesh,2018,118429.0,Petrol,122.0,38.0,Active,53710.0
Honda,SP 125,Commuter,Bihar,2024,89770.0,Petrol,114.0,27.7,Active,70558.0
KTM,Duke 390,Sports,Uttar Pradesh,2021,253452.0,Petrol,237.0,22.4,Expired,73509.0
Bajaj,Avenger 160,Sports,Maharashtra,2016,98810.0,Petrol,159.0,20.1,Active,19749.0
Suzuki,Avenis,Commuter,Telangana,2024,121047.0,Petrol,118.0,61.8,,85282.0
Royal Enfield,Bullet 350,Cruiser,Uttar Pradesh,2017,291774.0,Petrol,349.0,37.7,Active,163048.0
Bajaj,Avenger 160,Sports,Maharashtra,2023,109410.0,Petrol,218.0,11.5,Active,70911.0
Hero,HF Deluxe,Commuter,Uttar Pradesh,2021,56418.0,Petrol,102.0,31.6,Active,33218.0
Royal Enfield,Bullet 350,Cruiser,Gujarat,2023,225857.0,Petrol,350.0,18.2,Active,173372.0
Ather,450S,Electric,Gujarat,2017,149578.0,Electric,0.0,31.9,None,11966.0
TVS,Jupiter,Commuter,Maharashtra,2016,94643.0,Petrol,120.0,27.8,Active,22080.0
Hero,Xtreme 160R,Commuter,Rajasthan,2017,79746.0,Petrol,112.0,24.5,None,24734.0
KTM,Duke 390,Sports,Karnataka,2020,201963.0,Petrol,208.0,10.4,Active,51933.0
Hero,HF Deluxe,Commuter,Gujarat,2016,76734.0,Petrol,100.0,38.8,Expired,23554.0
Honda,Unicorn,Commuter,Uttar Pradesh,2022,88513.0,Petrol,106.0,33.4,Active,64134.0
Hero,HF Deluxe,Commuter,Uttar Pradesh,2025,75515.0,Petrol,120.0,64.4,Active,71042.0
Honda,SP 125,Commuter,Odisha,2016,100033.0,Petrol,123.0,38.7,Expired,32404.0
Yamaha,MT-15,Sports,Karnataka,2025,181424.0,Petrol,175.0,26.5,Expired,157832.0
Hero,Passion Pro,Commuter,Andhra Pradesh,2017,85779.0,Petrol,124.0,45.2,Active,27090.0
Honda,SP 125,Commuter,Tamil Nadu,2017,75794.0,Petrol,120.0,44.2,Active,30741.0
TVS,Apache RTR 160,Commuter,Madhya Pradesh,2024,74734.0,Petrol,114.0,40.7,Active,58385.0
Hero,HF Deluxe,Commuter,Uttar Pradesh,2022,72101.0,Petrol,124.0,41.6,Expired,42979.0
Yamaha,Fascino 125,Sports,Gujarat,2019,152304.0,Petrol,225.0,14.9,Expired,55113.0
Hero,Xtreme 160R,Commuter,Bihar,2021,85243.0,Petrol,107.0,10.3,Active,
TVS,Ntorq 125,Commuter,Andhra Pradesh,2023,98664.0,Petrol,101.0,59.1,Active,59668.0
Hero,HF Deluxe,Commuter,Uttar Pradesh,2024,73712.0,Petrol,118.0,32.9,Active,58306.0
Hero,Glamour,Commuter,Karnataka,2019,62641.0,Petrol,124.0,37.9,Active,24700.0
Honda,Unicorn,Commuter,Odisha,2024,67009.0,Petrol,107.0,23.2,Active,58097.0
TVS,Raider 125,Commuter,Gujarat,2016,106299.0,Petrol,124.0,33.9,Expired,23582.0
Ather,Rizta,Electric,Uttar Pradesh,2023,157601.0,Electric,0.0,23.2,Expired,65922.0
Suzuki,Burgman Street,Commuter,Telangana,2024,103795.0,Petrol,107.0,37.3,Active,83974.0
Yamaha,R15 V4,Sports,Uttar Pradesh,2018,137314.0,Petrol,169.0,9.7,Expired,44774.0
Honda,Activa 6G,Commuter,Kerala,2021,86778.0,Petrol,107.0,50.5,Active,57491.0
TVS,Ntorq 125,Commuter,Delhi,2022,93604.0,Petrol,103.0,43.6,Active,47246.0
TVS,Sport,Commuter,Madhya Pradesh,2019,94466.0,Petrol,117.0,31.7,Active,33589.0
Hero,Passion Pro,Commuter,Gujarat,2019,77209.0,Petrol,105.0,,Expired,30597.0
TVS,Sport,Commuter,Uttar Pradesh,2025,90162.0,Petrol,106.0,23.6,None,74138.0
Bajaj,Pulsar NS200,Sports,Maharashtra,2025,143477.0,Petrol,181.0,24.0,Expired,114597.0
Honda,Hornet 2.0,Commuter,Tamil Nadu,2024,79745.0,Petrol,115.0,32.2,Active,63284.0
Hero,Passion Pro,Commuter,Rajasthan,2023,73534.0,Petrol,118.0,33.1,Expired,44301.0
Yamaha,R15 V4,Sports,West Bengal,2023,138489.0,Petrol,207.0,30.4,Active,91662.0
TVS,Sport,Commuter,Kerala,2019,62206.0,Petrol,122.0,29.8,Active,22142.0
Hero,Splendor Plus,Commuter,Gujarat,2022,74319.0,Petrol,115.0,26.1,Active,47283.0
Royal Enfield,Hunter 350,Cruiser,Uttar Pradesh,2022,306686.0,Petrol,349.0,40.7,Active,229808.0
Honda,Shine,Commuter,Punjab,2017,103074.0,Petrol,112.0,44.2,Active,40448.0
Hero,Glamour,Commuter,Tamil Nadu,2023,75090.0,Petrol,117.0,19.4,Active,47381.0
Honda,Activa 6G,Commuter,Punjab,2021,66801.0,Petrol,110.0,20.7,Active,38716.0
Hero,Passion Pro,Commuter,Uttar Pradesh,2022,79261.0,Petrol,114.0,36.5,Expired,45973.0
Suzuki,Avenis,Commuter,Tamil Nadu,2024,110308.0,Petrol,113.0,21.8,,75856.0
Bajaj,Platina 110,Sports,Gujarat,2016,132865.0,Petrol,184.0,28.9,Active,24750.0
Hero,Xtreme 160R,Commuter,Uttar Pradesh,2023,78172.0,Petrol,114.0,41.4,Active,58861.0
Honda,Hornet 2.0,Commuter,Madhya Pradesh,2018,95883.0,PETROL,114.0,39.5,Expired,35993.0
Honda,Shine,Commuter,Punjab,2020,73522.0,Petrol,103.0,23.8,Active,38320.0
Hero,Splendor Plus,Commuter,Bihar,2025,67858.0,Petrol,110.0,36.0,Active,66394.0
Bajaj,Avenger 160,Sports,Maharashtra,2022,137736.0,Petrol,155.0,35.9,Active,77090.0
Hero,Passion Pro,Commuter,Tamil Nadu,2024,57358.0,Petrol,123.0,27.4,Active,43865.0
Hero,Xtreme 160R,Commuter,Maharashtra,2023,90415.0,Petrol,102.0,15.9,Active,66256.0
TVS,Raider 125,Commuter,Madhya Pradesh,2018,90523.0,Petrol,100.0,56.8,Active,24171.0
KTM,Duke 390,Sports,Uttar Pradesh,2024,239059.0,Petrol,160.0,24.2,Active,164045.0
Honda,Hornet 2.0,Commuter,Kerala,2017,112617.0,Petrol,109.0,49.2,Active,42394.0
Hero,Xtreme 160R,Commuter,Uttar Pradesh,2024,84173.0,Petrol,118.0,59.2,Active,64547.0
Honda,SP 125,Commuter,Bihar,2025,106053.0,Petrol,113.0,57.6,None,78479.0
Hero,Splendor Plus,Commuter,Karnataka,2021,56002.0,Petrol,107.0,12.6,Active,28827.0
TVS,Raider 125,Commuter,Telangana,2017,102375.0,Petrol,113.0,36.3,None,23811.0
TVS,Jupiter,Commuter,Delhi,2020,69683.0,Petrol,119.0,49.2,Active,27992.0
Honda,Activa 6G,Commuter,Gujarat,2022,65079.0,Petrol,124.0,39.7,Active,44282.0
Suzuki,Gixxer,Commuter,West Bengal,2018,93831.0,Petrol,122.0,27.0,Active,22598.0
Yamaha,Fascino 125,Sports,Gujarat,2022,170435.0,Petrol,210.0,25.3,None,86732.0
Honda,Shine,Commuter,Andhra Pradesh,2020,93506.0,Petrol,115.0,38.4,Expired,43937.0
